ref,kind,type,status,receiveddate,closeddate,receivedhow,receivedwhere,location,latitude,longitude
7c408889503a214d29b80fb57ca4d773,Noise Request,Noise complaint,Closed,27/07/2015 01:24:00 PM,24/08/2015 12:00:00 AM,,In office,"(51.379832328239267, -2.3967947302313877)",51.379832328239267,-2.396794730231388
1496e2241218df4b72e1d73999863e62,General Request,Accumulations (including refuse & litter,Closed,22/05/2015 10:23:00 AM,02/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.313745783288311, -2.4867254829568219)",51.313745783288311,-2.486725482956822
5c716e848bf095f43ec935c3992cb1b7,General Request,Rat Complaint,Closed,31/07/2015 12:32:00 PM,10/08/2015 12:00:00 AM,,,"(51.404670277270363, -2.4540927470319223)",51.404670277270363,-2.454092747031922
75fa0279a6d53387e0456456207a7719,General Request,Rat Complaint,Closed,16/06/2015 02:43:00 PM,01/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.29274126351126, -2.4420989590745439)",51.29274126351126,-2.442098959074544
ef5f93c85a4a8b191f3fb3a2ee6575a7,Noise Request,Noise complaint,Closed,07/12/2015 11:10:00 AM,07/12/2015 12:00:00 AM,Telephone,In office,"(51.380912315905697, -2.3589196568389235)",51.380912315905697,-2.358919656838924
78efa20c2377880be4a8e62fdcb0f48b,Noise Request,Noise complaint,Closed,29/03/2016 09:17:00 AM,10/05/2016 12:00:00 AM,Emergency/Out of Hours,Normal Office Hours,"(51.386561269926176, -2.3625723584120468)",51.386561269926176,-2.362572358412047
3951ebfe4effa63071eef95c82abac32,Noise Request,Noise complaint,Closed,16/02/2015 11:26:00 AM,17/03/2015 12:00:00 AM,Telephone,In office,"(51.407956585799262, -2.5077206411445081)",51.407956585799262,-2.507720641144508
328cfcb436670c85432679f1f641aaa1,Noise Request,Noise complaint,Closed,17/08/2015 04:15:00 PM,19/08/2015 12:00:00 AM,Neighbour,,"(51.361811668101041, -2.3862027325701161)",51.361811668101041,-2.386202732570116
63e8f84bbb5fd01b68a5ac831e8d997a,General Request,Light pollution,Closed,16/12/2015 10:13:00 AM,18/02/2016 12:00:00 AM,Telephone,In office,"(51.302632723046031, -2.4997555755462559)",51.302632723046031,-2.499755575546256
dcd918cf787aad0a8b8ea85f80c6d15f,General Request,Accumulations (including refuse & litter,Closed,14/09/2015 08:14:00 AM,16/09/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.376401896908519, -2.3797194791201552)",51.376401896908519,-2.379719479120155
5756e6b5164c9af6fdffa25ff8f7e201,General Request,Accumulations (including refuse & litter,Closed,17/12/2015 09:53:00 AM,29/12/2015 12:00:00 AM,Telephone,In office,"(51.378746157959398, -2.3968084808527919)",51.378746157959398,-2.396808480852792
1dc9df398b0073ad5c87adff3f730d3d,General Request,Odour/Fumes,Closed,19/06/2015 09:37:00 AM,01/07/2015 12:00:00 AM,Letter,Normal Office Hours,"(51.404670277270363, -2.4540927470319223)",51.404670277270363,-2.454092747031922
ebf0dc6b9dad6004827775222e7073e3,General Request,Bonfires,Closed,01/10/2015 03:57:00 PM,07/10/2015 12:00:00 AM,Telephone,,"(51.391230636933358, -2.3616765616539723)",51.391230636933358,-2.361676561653972
7f6d74a1fc8f30f766bcbd3e26f72526,Noise Request,Noise complaint,Closed,11/10/2015 03:47:00 PM,27/10/2015 12:00:00 AM,Emergency/Out of Hours,In office,"(51.385993453336447, -2.3594681552997816)",51.385993453336447,-2.359468155299782
403f2045629385a634470b5a8ef24550,Noise Request,Noise complaint,Closed,21/12/2015 08:13:00 AM,22/01/2016 12:00:00 AM,Emergency/Out of Hours,In office,"(51.364324595702016, -2.3865278699417254)",51.364324595702016,-2.386527869941725
50e85fc0008ab63ae898466fea68e4b5,Noise Request,Noise complaint,Closed,03/08/2015 01:46:00 PM,03/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.380251417435574, -2.3630119800759695)",51.380251417435574,-2.36301198007597
e3a3a98405e99acd16a704c070b17e65,General Request,Bonfires,Closed,09/07/2015 10:37:00 AM,14/07/2015 12:00:00 AM,Officer/Member of staff,Normal Office Hours,"(51.388408445364504, -2.4397970852873909)",51.388408445364504,-2.439797085287391
432d7bc38d2ae186722776d561df1f2f,General Request,Accumulations (including refuse & litter,Closed,23/11/2015 12:52:00 PM,09/12/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.374676507456904, -2.3434336584342623)",51.374676507456904,-2.343433658434262
3118303d576a812f794fc53671bb4bbf,Noise Request,Noise complaint,Closed,27/02/2015 12:29:00 PM,02/03/2015 12:00:00 AM,Electronic Mail,,"(51.391043863792788, -2.3564087888592931)",51.391043863792788,-2.356408788859293
1e27a31634fefe8df209f6d50cd5d3b5,Noise Request,Noise complaint,Closed,03/08/2015 01:52:00 PM,26/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.363959928519861, -2.3706704345196243)",51.363959928519861,-2.370670434519624
58d664a466ced4ce3d04e851bb1a3ef5,Noise Request,Noise complaint,Under Investigation,27/04/2016 11:23:00 AM,,Telephone,In office,"(51.375624007777027, -2.3793825279313396)",51.375624007777027,-2.37938252793134
ce06af53b1e0281a6b017dfdc92c69d8,Noise Request,Noise complaint,Under Investigation,27/04/2016 12:34:00 PM,,Telephone,Normal Office Hours,"(51.410244509635092, -2.476141709877508)",51.410244509635092,-2.476141709877508
1fefa4b57d83d950d78746a2e578909f,Noise Request,Noise complaint,Closed,28/08/2015 02:13:00 PM,03/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.380912315905697, -2.3589196568389235)",51.380912315905697,-2.358919656838924
402cc8c35fc7dd88d5afb374b59b9890,Noise Request,,Closed,04/01/2016 12:45:00 PM,09/02/2016 12:00:00 AM,Officer/Member of staff,In office,"(51.374420457060744, -2.5452387795887099)",51.374420457060744,-2.54523877958871
8a203732a5bec259eab20a003d08467e,Noise Request,Noise complaint,Closed,27/07/2015 04:23:00 PM,30/07/2015 12:00:00 AM,,,"(51.37117589206764, -2.3798562920471102)",51.37117589206764,-2.37985629204711
199aa84a8d456339533edbe9867bda42,Noise Request,Noise complaint,Closed,14/04/2015 08:12:00 AM,14/04/2015 12:00:00 AM,Telephone,Out of hours service,"(51.380912315905697, -2.3589196568389235)",51.380912315905697,-2.358919656838924
d4d94ffe430bc099ab1a233ca66c067f,Noise Request,Noise complaint,Closed,01/06/2015 12:49:00 PM,01/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.406967890898777, -2.5035497217599954)",51.406967890898777,-2.503549721759995
d48835a6a74cbfdc84b4e68708b121c6,Noise Request,Noise complaint,Closed,22/07/2015 11:10:00 AM,22/07/2015 12:00:00 AM,Telephone,In office,"(51.394532380001252, -2.3425972100866388)",51.394532380001252,-2.342597210086639
19bcc6ffd795bf4f129e2a13bcbcfa2d,General Request,Drainage Complaint,Closed,20/05/2015 09:57:00 AM,21/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.382041124355965, -2.3862215836399443)",51.382041124355965,-2.386221583639944
8450db0b89b4cea41322909b82b8d7a7,General Request,Bonfires,Closed,10/03/2015 10:14:00 AM,11/03/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.292005960265605, -2.4473242515926201)",51.292005960265605,-2.44732425159262
1d9b8ac0e07f4ce37e98202df480bcca,Noise Request,Noise complaint,Closed,02/02/2016 08:46:00 AM,18/02/2016 12:00:00 AM,Telephone,,"(51.363959928519861, -2.3706704345196243)",51.363959928519861,-2.370670434519624
5b204a02fec994dadfc7e672e16edd18,Noise Request,Noise complaint,Closed,09/12/2015 03:25:00 PM,09/12/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.381636071767041, -2.3582165518477507)",51.381636071767041,-2.358216551847751
e95cebd2502124a814f640ef052d3bd1,General Request,Accumulations (including refuse & litter,Closed,14/08/2015 12:35:00 PM,14/09/2015 12:00:00 AM,Telephone,In office,"(51.381707771051097, -2.4225695858209915)",51.381707771051097,-2.422569585820992
f3cbe36e497e9db8666d10604f77a85e,Noise Request,Noise complaint,Under Investigation,27/04/2016 08:30:00 AM,,Telephone,Normal Office Hours,"(51.372337097156269, -2.3765722073378992)",51.372337097156269,-2.376572207337899
fd7dd1c085e5c43e7d05995f96644b29,General Request,Rat Complaint,Under Investigation,27/04/2016 09:06:00 AM,,Telephone,Normal Office Hours,"(51.385993453336447, -2.3594681552997816)",51.385993453336447,-2.359468155299782
b90c1d86788a25ae362a46a66a9fb7b7,Noise Request,Noise complaint,Closed,17/06/2015 09:13:00 AM,13/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.41622484570599, -2.5030219424470661)",51.41622484570599,-2.503021942447066
4526eb8ba73664fbafab80842d669393,General Request,Accumulations (including refuse & litter,Closed,07/09/2015 10:35:00 AM,25/09/2015 01:05:00 PM,Electronic Mail,Normal Office Hours,"(51.376426004368135, -2.3577931852355958)",51.376426004368135,-2.357793185235596
21f994e9e7f2b44d3a9be4a1b38e421c,Noise Request,Noise complaint,Closed,28/06/2015 10:05:00 AM,27/07/2015 12:00:00 AM,Telephone,Out of hours service,"(51.391624501779376, -2.3556804840894836)",51.391624501779376,-2.355680484089484
d022e5f0fc5916138dced447da71b15a,General Request,Accumulations (including refuse & litter,Closed,20/05/2015 02:27:00 PM,21/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.389106676527007, -2.3588928634722497)",51.389106676527007,-2.35889286347225
923add91daa9cc427363e587e3917b37,Noise Request,Noise complaint,Under Investigation,26/04/2016 01:46:00 PM,,Telephone,,"(51.281343683497795, -2.4971280951498591)",51.281343683497795,-2.497128095149859
1121eefbd87b08b89d3b22f30cc45fbf,Noise Request,Noise complaint,Closed,24/06/2015 10:16:00 AM,25/06/2015 12:00:00 AM,Emergency/Out of Hours,,"(51.381393685476588, -2.3596166803501242)",51.381393685476588,-2.359616680350124
92d4232c7d1d061eebf6883bd1697d79,General Request,Nuisance (excluding noise & pollution),Closed,27/03/2015 12:06:00 PM,30/03/2015 12:00:00 AM,Electronic Mail,,"(51.38643350701318, -2.3527633225103735)",51.38643350701318,-2.352763322510374
d5aa44f0513f2e1f502d72169b96ada2,Noise Request,Noise complaint,Under Investigation,27/04/2016 01:44:00 PM,,Telephone,Normal Office Hours,"(51.371324146294263, -2.3853343096021367)",51.371324146294263,-2.385334309602137
40348b08fe25b65f0b33caf688050954,Noise Request,Noise complaint,Closed,15/12/2015 08:13:00 AM,12/01/2016 12:00:00 AM,Telephone,In office,"(51.381427234275364, -2.3615616029106214)",51.381427234275364,-2.361561602910621
ce3cbbd20fc92daf6de439ab84eb56e7,Noise Request,Noise complaint,Closed,13/05/2015 01:22:00 PM,14/05/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.380912315905697, -2.3589196568389235)",51.380912315905697,-2.358919656838924
0e34b81f92a628d409430f3375896029,Noise Request,Noise complaint,Closed,05/03/2015 04:21:00 PM,13/04/2015 12:00:00 AM,Officer/Member of staff,Normal Office Hours,"(51.407956585799262, -2.5077206411445081)",51.407956585799262,-2.507720641144508
274ec3b643eecd497208e28a4351ad32,Noise Request,Noise complaint,Closed,14/04/2015 06:55:00 PM,22/04/2015 12:00:00 AM,Telephone,Out of hours service,"(51.355636762278749, -2.3779013385263066)",51.355636762278749,-2.377901338526307
e64dd0b5c11efdac2836213af3c2ea29,Noise Request,Noise complaint,Closed,06/03/2015 12:01:00 PM,01/04/2015 12:00:00 AM,Electronic Mail,Council Connect,"(51.37535664502591, -2.3673426932684656)",51.37535664502591,-2.367342693268466
915c0cb74a66b28d44a2794b97641d38,Noise Request,Noise complaint,Closed,09/12/2015 10:26:00 AM,12/01/2016 12:00:00 AM,Emergency/Out of Hours,In office,"(51.391038728485796, -2.3534718966541326)",51.391038728485796,-2.353471896654133
38935e1ba07e232f9995a43b1da47c4e,Noise Request,Noise complaint,Closed,05/05/2015 12:42:00 PM,29/05/2015 12:00:00 AM,,Normal Office Hours,"(51.381427234275364, -2.3615616029106214)",51.381427234275364,-2.361561602910621
4c713a8ad245e95c9475e13c5e83332f,Noise Request,Noise complaint,Closed,23/11/2015 04:00:00 PM,21/12/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.37736401664386, -2.3714237824711755)",51.37736401664386,-2.371423782471176
5b356e7ffdfc29b13440e23cbd120f2c,General Request,Drainage Complaint,Closed,13/11/2015 12:12:00 PM,16/11/2015 12:00:00 AM,Telephone,,"(51.293289303022902, -2.4479281384139888)",51.293289303022902,-2.447928138413989
8ff16cdebaa6fbc1a5d24b00be36653e,General Request,Light pollution,Closed,09/12/2015 07:34:00 PM,29/12/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.371307139838777, -2.4318158664267249)",51.371307139838777,-2.431815866426725
2dfe18d335f45c6aad0ccc9a2c4516b0,General Request,Bonfires,Closed,04/02/2016 03:52:00 PM,02/03/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.39820014200442, -2.3522474422428745)",51.39820014200442,-2.352247442242874
4a4c2d919e93668f9aa4863bf67de5c8,General Request,Drainage Complaint,Closed,24/04/2015 03:52:00 PM,15/06/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.299131016444669, -2.5424136929577101)",51.299131016444669,-2.54241369295771
8038b7142c06c68bde0411bd5cbafcd9,General Request,Accumulations (including refuse & litter,Closed,17/11/2015 01:59:00 PM,11/01/2016 12:00:00 AM,Telephone,In office,"(51.380652719306894, -2.351489319761451)",51.380652719306894,-2.351489319761451
2068740ac83c3dd707cb1fd9afdc917a,Noise Request,Noise complaint,Closed,20/05/2015 03:28:00 PM,02/07/2015 12:00:00 AM,,In office,"(51.380317124937044, -2.3860020642608735)",51.380317124937044,-2.386002064260874
6b17d12b738e41587bcb010957bb4185,General Request,Accumulations (including refuse & litter,Closed,13/03/2015 01:06:00 PM,15/04/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.37369563739545, -2.3950244940945424)",51.37369563739545,-2.395024494094542
6406b37810404787fd366d6df3b218b9,General Request,Rat Complaint,Closed,07/09/2015 10:10:00 AM,21/09/2015 12:00:00 AM,Electronic Mail,In office,"(51.393808739075993, -2.3505134613067895)",51.393808739075993,-2.35051346130679
b108568642da49bab20d729d1ee8d619,General Request,Rat Complaint,Closed,02/09/2015 10:30:00 AM,18/11/2015 12:00:00 AM,Telephone,In office,"(51.363959928519861, -2.3706704345196243)",51.363959928519861,-2.370670434519624
15824fb7360ec245ad43a02ddcec5da6,General Request,Accumulations (including refuse & litter,Closed,13/05/2015 09:50:00 AM,13/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.413696406465995, -2.4997275118947595)",51.413696406465995,-2.49972751189476
d35979d91b572a66cc2cbbc9bc85a994,General Request,Bonfires,Closed,25/08/2015 11:16:00 AM,17/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.394394104005016, -2.3782349001850545)",51.394394104005016,-2.378234900185054
a348ba11cad99371c0fb08845964810b,Noise Request,Noise complaint,Closed,06/07/2015 11:38:00 AM,04/01/2016 12:00:00 AM,Electronic Mail,,"(51.322881236170005, -2.3642754776348256)",51.322881236170005,-2.364275477634826
8f12bd7bbb0af543bab6159798293965,Noise Request,Noise complaint,Closed,28/04/2016 03:28:00 PM,28/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38747270836636, -2.3786254196755339)",51.38747270836636,-2.378625419675534
a71b810d41357846645d59594e310c29,Noise Request,Noise complaint,Closed,25/06/2015 11:38:00 AM,23/07/2015 12:00:00 AM,Telephone,,"(51.417446008498601, -2.4995157064554476)",51.417446008498601,-2.499515706455448
73b8565bf08866f95662d5987d1cb966,General Request,Drainage Complaint,Closed,18/12/2015 01:00:00 PM,23/12/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.405625765952983, -2.5543034246447025)",51.405625765952983,-2.554303424644702
e1ab03cddd4acb14f229b23dc257ccbd,Noise Request,Noise complaint,Under Investigation,27/04/2016 09:26:00 PM,,Telephone,Out of hours service,"(51.412887495398586, -2.4973414964778984)",51.412887495398586,-2.497341496477898
8b1eef243610ba3df9b5d7870782b8ec,General Request,Bonfires,Closed,09/04/2015 02:11:00 PM,22/04/2015 12:00:00 AM,Electronic Mail,,"(51.335114469210751, -2.3076794778929361)",51.335114469210751,-2.307679477892936
629bc3226c56b0e75c1411d5849d393c,Noise Request,Noise complaint,Closed,23/07/2015 01:49:00 PM,23/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.380251417435574, -2.3630119800759695)",51.380251417435574,-2.36301198007597
e5f6bf8253c64288b4289ba3e3fcc736,General Request,General (non-noise) complaint,Closed,12/08/2015 12:40:00 PM,12/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.384015844418315, -2.3534083721282721)",51.384015844418315,-2.353408372128272
8e361de3c3395d49248d636224b4ba9b,Noise Request,Noise complaint,Closed,28/04/2016 04:28:00 PM,29/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.381284375491106, -2.3603403303872614)",51.381284375491106,-2.360340330387261
86bee232f954d69d0c434ad8dcad13a2,Noise Request,Noise complaint,Closed,01/12/2015 03:51:00 PM,27/01/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.39542297321168, -2.3498936082803885)",51.39542297321168,-2.349893608280388
1f9ba408ff75c226ee2e68504905199f,General Request,Light pollution,Closed,01/02/2016 11:42:00 AM,17/02/2016 12:00:00 AM,Council Connect,In office,"(51.27514981198712, -2.4761813343283006)",51.27514981198712,-2.476181334328301
8ffd90d34974416345f37a8ce10f67b7,General Request,Nuisance (excluding noise & pollution),Closed,25/06/2015 02:34:00 PM,26/06/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.379848467485402, -2.3643453794766462)",51.379848467485402,-2.364345379476646
29570d3b14e981878e1e6986ce3d4a11,Noise Request,Noise complaint,Closed,21/05/2015 04:17:00 PM,21/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.382033746576973, -2.3653793835375949)",51.382033746576973,-2.365379383537595
34f9678a3c214323feb315dd7cc0c822,General Request,Odour/Fumes,Resolution Target Passed,29/01/2016 04:29:00 PM,,Telephone,Normal Office Hours,"(51.313971730132501, -2.4234104285076579)",51.313971730132501,-2.423410428507658
5c2dc70056060a6fecc07009c3e12f9d,Noise Request,Noise complaint,Closed,17/08/2015 02:22:00 PM,15/09/2015 12:00:00 AM,Telephone,In office,"(51.36986070608679, -2.3954440822767786)",51.36986070608679,-2.395444082276779
69163378e11a0839834c5ed151bc2c3f,Noise Request,,Under Investigation,29/04/2016 09:26:00 AM,,Neighbour,Normal Office Hours,"(51.327872524729415, -2.4693018765080477)",51.327872524729415,-2.469301876508048
716c0ca8c5c9b6935d6910419708d8f2,Noise Request,Noise complaint,Closed,29/04/2016 02:19:00 PM,29/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.379905653392612, -2.3607719074816456)",51.379905653392612,-2.360771907481646
5a0b92bf59fe93a3de9cda30c7c66c4b,Noise Request,Noise complaint,Closed,29/01/2016 09:33:00 AM,02/02/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38253073796615, -2.3666947307783222)",51.38253073796615,-2.366694730778322
95f4d73a8ef9a48525b06a8b280bff5a,General Request,Rat Complaint,Closed,03/12/2015 09:44:00 AM,29/12/2015 12:00:00 AM,Telephone,In office,"(51.290494169316197, -2.468945027597834)",51.290494169316197,-2.468945027597834
b6d43605200799d6443331162a865304,Noise Request,Noise complaint,Closed,10/03/2015 10:09:00 PM,01/04/2015 12:00:00 AM,Telephone,Out of hours service,"(51.361428360539442, -2.3482463197010226)",51.361428360539442,-2.348246319701023
fd7adb6c57d4b369038e6cbec9b00e5a,General Request,Bonfires,Under Investigation,29/04/2016 12:13:00 PM,,Telephone,Normal Office Hours,"(51.320109072943552, -2.5083127798845366)",51.320109072943552,-2.508312779884537
02abcaff0c14a84c6b811a3e23185817,Noise Request,Noise complaint,Closed,17/02/2015 02:19:00 PM,17/02/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.357993931659578, -2.3717543442812561)",51.357993931659578,-2.371754344281256
8c2ccb256a049ad982fa321cf67b8b51,Noise Request,Noise complaint,Closed,18/06/2015 10:41:00 PM,02/07/2015 12:00:00 AM,Telephone,Out of hours service,"(51.383417731652692, -2.3635829127123875)",51.383417731652692,-2.363582912712388
cdf7c576d66c89b1e98a368f5402f5c0,Noise Request,Noise complaint,Closed,27/04/2015 10:19:00 AM,21/05/2015 12:00:00 AM,Councillor,In office,"(51.308156817061374, -2.4966641311150797)",51.308156817061374,-2.49666413111508
73a2ea909535c11a35d0e8eee7b1ee7c,Noise Request,Noise complaint,Closed,07/10/2015 10:25:00 AM,16/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.377218499666355, -2.3909688875499024)",51.377218499666355,-2.390968887549902
7a82602131e689a9fca7818ef20610bc,Noise Request,Noise complaint,Closed,18/03/2015 11:32:00 PM,19/03/2015 12:00:00 AM,Telephone,Out of hours service,"(51.288502505598807, -2.459368737051014)",51.288502505598807,-2.459368737051014
9707f314b1dff4c9565f76490ba52f96,General Request,Odour/Fumes,Closed,18/03/2015 03:59:00 PM,15/04/2015 12:00:00 AM,,In office,"(51.299833969652312, -2.4945464239368382)",51.299833969652312,-2.494546423936838
6087b9b32fc513ab37366f5641abdd31,General Request,Rat Complaint,Resolution Target Passed,07/12/2015 12:35:00 PM,,Telephone,Normal Office Hours,"(51.307940633730539, -2.6308334900706725)",51.307940633730539,-2.630833490070672
55625584f187b2065b525fbf06cf9404,General Request,Accumulations (including refuse & litter,Closed,13/04/2015 10:14:00 AM,05/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.377018149107407, -2.403971811423594)",51.377018149107407,-2.403971811423594
54ec5d311b80b46689e03ae74106fc7f,Noise Request,Noise complaint,Closed,10/07/2015 06:34:00 PM,07/10/2015 12:00:00 AM,Telephone,Out of hours service,"(51.382701012906303, -2.4052304331435059)",51.382701012906303,-2.405230433143506
20bd816fb3c30b6520676164d46d8077,Noise Request,Noise complaint,Closed,28/11/2015 10:53:00 PM,04/12/2015 12:00:00 AM,Telephone,Out of hours service,"(51.399363667020339, -2.3453625316252671)",51.399363667020339,-2.345362531625267
c351da170571b79375aaf3f4ab4f1cec,General Request,Bonfires,Closed,03/08/2015 11:56:00 AM,26/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.371024515355458, -2.3916277490059308)",51.371024515355458,-2.391627749005931
7703f4cd513fca4869186d734a5504f1,Noise Request,Noise complaint,Closed,07/12/2015 11:39:00 AM,06/01/2016 12:00:00 AM,Council Connect,In office,"(51.393808739075993, -2.3505134613067895)",51.393808739075993,-2.35051346130679
1af1c8bfd184bc93a617d4cd339bd9a5,Noise Request,Noise complaint,Under Investigation,03/05/2016 09:03:00 AM,,Electronic Mail,Out of hours service,"(51.375666530430969, -2.3997948651543775)",51.375666530430969,-2.399794865154378
885f7e5c081be78a29262b739b94f040,General Request,Accumulations (including refuse & litter,Closed,30/03/2015 08:09:00 PM,20/04/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.296415988423206, -2.4515133945839085)",51.296415988423206,-2.451513394583908
3cceffe00672fa297ee543ef547f78e1,Noise Request,,Under Investigation,03/05/2016 01:48:00 PM,,Telephone,Normal Office Hours,"(51.327872524729415, -2.4693018765080477)",51.327872524729415,-2.469301876508048
cae5ccc57da5b96d876e4db9afe97838,Noise Request,Noise complaint,Closed,30/08/2015 06:46:00 PM,11/09/2015 12:00:00 AM,Electronic Mail,In office,"(51.413761547992195, -2.5073648359286356)",51.413761547992195,-2.507364835928636
dfa34821d9ae3939571c485e1082a054,Noise Request,Noise complaint,Closed,28/09/2015 02:55:00 AM,19/10/2015 12:00:00 AM,Telephone,In office,"(51.389934448409051, -2.3485397562716996)",51.389934448409051,-2.3485397562717
61844d1d8d355be377387774d1e2cbde,Noise Request,Noise complaint,Closed,12/10/2015 11:19:00 PM,14/10/2015 12:00:00 AM,Emergency/Out of Hours,In office,"(51.381393685476588, -2.3596166803501242)",51.381393685476588,-2.359616680350124
54ccf8e33593b55756b3c34523cd0130,Noise Request,Noise complaint,Closed,12/10/2015 10:34:00 AM,12/10/2015 12:00:00 AM,Electronic Mail,In office,"(51.373940677139025, -2.4049198361532542)",51.373940677139025,-2.404919836153254
063a5bce782e870a8e4a00c27daa28c3,Noise Request,Noise complaint,Closed,12/10/2015 10:55:00 AM,27/10/2015 12:00:00 AM,Electronic Mail,In office,"(51.363097497712424, -2.3614493188504038)",51.363097497712424,-2.361449318850404
121f3bccbd6229067196e019d6e2f57f,General Request,Bonfires,Closed,12/08/2015 12:32:00 PM,13/08/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.369354447819276, -2.3250901837712568)",51.369354447819276,-2.325090183771257
8179437b31cc59bcf9bac572346d5147,Noise Request,Noise complaint,Under Investigation,03/05/2016 09:46:00 AM,,Electronic Mail,Normal Office Hours,"(51.308421750445831, -2.5018312079884009)",51.308421750445831,-2.501831207988401
cc264d3f9a32d24abc538193898e3a50,General Request,Rat Complaint,Closed,03/06/2015 10:31:00 AM,17/06/2015 12:00:00 AM,,,"(51.382701012906303, -2.4052304331435059)",51.382701012906303,-2.405230433143506
ce4873fd11a282bd3b39f02f8cfad6a6,Noise Request,Noise complaint,Closed,26/05/2015 10:48:00 AM,01/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.401919428717456, -2.4808992962935652)",51.401919428717456,-2.480899296293565
416929b6a41f5af5fddadd40a9c6f16c,Noise Request,Noise complaint,Closed,15/12/2015 04:50:00 PM,01/02/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.401340771045035, -2.3457097066596435)",51.401340771045035,-2.345709706659644
2e8db9693eb72f342afc5fafaf8eb7ea,Noise Request,Noise complaint,Under Investigation,01/05/2016 09:48:00 PM,,Telephone,Out of hours service,"(51.413618912700748, -2.4953076536417234)",51.413618912700748,-2.495307653641723
64725329f501e554e5b92da536245d0e,Noise Request,Noise complaint,Closed,03/05/2016 08:46:00 AM,11/05/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.35653087864381, -2.3813515356842099)",51.35653087864381,-2.38135153568421
e779864058c4ee8e143cb66f243d1c4e,Noise Request,Noise complaint,Closed,31/12/2015 10:59:00 AM,02/02/2016 12:00:00 AM,Neighbour,,"(51.398630696767746, -2.3892246207355217)",51.398630696767746,-2.389224620735522
e2de89889f6dcd879301d468c947f97f,Noise Request,Noise complaint,Closed,21/08/2015 11:12:00 AM,21/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.361811668101041, -2.3862027325701161)",51.361811668101041,-2.386202732570116
cc0d717bbf0a66d7b7d5c944d1275de7,Noise Request,,Under Investigation,03/05/2016 01:25:00 PM,,Telephone,Normal Office Hours,"(51.401816804139834, -2.5085960938493606)",51.401816804139834,-2.508596093849361
8ebf15eebcf9510b7f6b13acf819c641,General Request,Accumulations (including refuse & litter,Closed,23/02/2015 11:58:00 AM,24/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.312407515962441, -2.4281072021077326)",51.312407515962441,-2.428107202107733
53700ff17d1022087420495b5309ac68,Noise Request,Noise complaint,Closed,09/10/2015 10:49:00 AM,02/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.381291747826431, -2.3983509709117175)",51.381291747826431,-2.398350970911718
8aa4c4609539bcfe1a8b5317514725a5,Noise Request,Noise complaint,Under Investigation,30/04/2016 12:37:00 AM,,Telephone,Out of hours service,"(51.380799179657949, -2.3587833141131198)",51.380799179657949,-2.35878331411312
da754eda78c745abacde979ea0a47784,General Request,Odour/Fumes,Closed,18/03/2015 12:25:00 PM,03/06/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.296599857488999, -2.5336238844974779)",51.296599857488999,-2.533623884497478
